file	scene	idx	ua
resg08_08.ks	*start	38	Володар сірих клітин, витесаних самими богами, безумний учений, що несе світові хаос!
resg08_08.ks	*start	39	Муаха-ха-ха!
resg08_08.ks	*start	40	Щ-Що це за тип?
resg08_08.ks	*start	41	Він же психічний.
resg08_08.ks	*start	42	Годі вам. Ця жриця не хоче вашої уваги!
resg08_08.ks	*start	43	Ей, це що за восьмикласник?!
resg08_08.ks	*start	44	Хочеш красиво врятувати дівчинку, а тоді затягти на <tips,272,смекс>, га? Наскрізь тебе видно. Отакі вони, ці ДКН.
resg08_08.ks	*start	45	ДКН — це ви. Удвох обліпили тендітну дівчину, ще й благаєте зробити збоченські фото.
resg08_08.ks	*start	46	Ви що, і гідність отаку відкинули?!
resg08_08.ks	*start	47	Ні, ем, я…
resg08_08.ks	*start	48	Фотофанат, що лякає святу жрицю, — не фотофанат! Це просто збоченець!
resg08_08.ks	*start	49	Знайте: ви не маєте права ходити по святій землі Акіби!
resg08_08.ks	*start	50	Щ-Що ти сказав?! Знімати гарних 3D-дівчат з нижнього ракурсу — це всі роблять!
resg08_08.ks	*start	51	Сам аматор, а носа задирає. Ось що я хотів сказати.
resg08_08.ks	*start	52	Якщо ти прийшла в Акібу в косплеї, то тебе фотатимуть усі підряд, і нарікати нема на що, реально.
resg08_08.ks	*start	53	Н-Ні, ви не розумієте… Я… я…
resg08_08.ks	*start	54	Я хлопець…!
resg08_08.ks	*start	55	Тому… мене фотографувати… немає сенсу…
resg08_08.ks	*start	56	Е, реально?
resg08_08.ks	*start	57	Та це брехня, щоб отака мила — і раптом хлопець—
resg08_08.ks	*start	58	Я… хлопець. І кадик… є.
resg08_08.ks	*start	59	Щ-Що за фігня, тільки людей плутаєш!
resg08_08.ks	*start	60	Та й узагалі, хлопець у вбранні міко — це ж якийсь психічний…
resg08_08.ks	*start	61	Добре, що не зняли. Наче обдурили, тьху.
resg08_08.ks	*start	62	Бурмочучи щось невдоволене, ті двоє пішли геть.
resg08_08.ks	*start	63	От гади, ані краплі не тямлять, у чому суть отаку—
resg08_08.ks	*start	64	Отак я тоді думав, приголомшений їхнім нахабством.
resg08_08.ks	*start	65	Ем, дуже вам дякую…
resg08_08.ks	*start	66	Гм? А, та нічого.
resg08_08.ks	*start	67	Але ви ж розчаровані, що врятували такого хлопця, як я…
resg08_08.ks	*start	68	Пробачте, що не виправдав очікувань…
resg08_08.ks	*start	69	…Як тебе звати?
resg08_08.ks	*start	70	Е? Урушібара… Рюка.
resg08_08.ks	*start	71	Чому ти переді мною вибачаєшся?
resg08_08.ks	*start	72	Бо… у мене таке обличчя, а я хлопець…
resg08_08.ks	*start	73	Це не має жодного значення!
resg08_08.ks	*start	74	…?!
resg08_08.ks	*start	75	Байдуже, хлопець ти чи дівчина. А от ця твоя закомплексованість мені не до душі.
resg08_08.ks	*start	76	Е? Е…?
resg08_08.ks	*start	77	Ходімо зі мною! Я дам тобі дещо путнє!
resg08_08.ks	*start	78	З цим предметом ти здобудеш відвагу. І помітиш, що в тобі спить справжня сила.
resg08_08.ks	*start	79	Е? Еее?
resg08_08.ks	*start	80	Що таке? Ти… не хочеш сили?
resg08_08.ks	*start	81	Ні, ем… с-сили, кажете?
resg08_08.ks	*start	82	Саме так… Я можу дати тобі силу.
resg08_08.ks	*start	83	Тож прагни. Жадай. Сили. Своєї власної сили, яка не поступиться фотофанатам…!
resg08_08.ks	*start	84	Я й подумати не могла, що після того ви поведете мене до «<tips,273,Збройової Крамниці>» і купите Самідаре…
resg08_08.ks	*start	85	А, та це…
resg08_08.ks	*start	86	Ну, я й сам не думав, що він справді за мною піде.
resg08_08.ks	*start	87	Отак відтоді ми з Рюкако взялися за суворі тренування й створили школу мечного бою Сейшін Занма.
resg08_08.ks	*start	88	До речі, Самідаре коштував 980 єн (з податком).
resg08_08.ks	*start	89	Гмм. Як згадаю тепер — мої тодішні слова й дії були аж до болю ганебні…
resg08_08.ks	*start	90	Я дуже здивувалася… але оті ваші слова, «це не має жодного значення»…
resg08_08.ks	*start	91	Я тоді страшенно зраділа.
resg08_08.ks	*start	92	Дивно, правда? Що такі слова так зачепили… Але…
resg08_08.ks	*start	93	Саме через ті слова…
resg08_08.ks	*start	94	Тому я… у вас і закохалася…
resg08_08.ks	*start	95	…
resg08_08.ks	*start	96	Серйозно?
resg08_08.ks	*start	97	Але ж Рюкако тоді був хлопцем!
resg08_08.ks	*start	98	Тобто в мене закохався Рюкако-хлопець?
resg08_08.ks	*start	99	Коли проводжаю її до святилища, я вже виснажений. І тілом, і духом.
resg08_08.ks	*start	100	Урешті ми майже не розмовляли.
resg08_08.ks	*start	101	Просто йшли.
resg08_08.ks	*start	102	Сьогодні… було дуже весело.
resg08_08.ks	*start	103	С-Справді?
resg08_08.ks	*start	104	Певно, вона просто береже мої почуття.
resg08_08.ks	*start	105	У голові без кінця крутиться одне: коли ж саме Рюкако в мене закохалася.
resg08_08.ks	*start	106	Може, тому мені й було не до того, щоб перекидатися з нею словами.
resg08_08.ks	*start	107	Тоді… ем… те…
resg08_08.ks	*start	108	Щ-Що таке?
resg08_08.ks	*start	109	Ем… завтра теж…
resg08_08.ks	*start	110	А… е?
resg08_08.ks	*start	111	Тобто вона хоче побачення й завтра?
resg08_08.ks	*start	112	Я хочу і завтра… бути з вами, Окабе-сан.
resg08_08.ks	*start	113	Д-Дякую…
resg08_08.ks	*start	114	Не можна… так?
resg08_08.ks	*start	115	Чому ж ні. Можна. Правда, можна.
resg08_08.ks	*start	116	Як добре…
resg08_08.ks	*start	117	Тоді… до завтра…
resg08_08.ks	*start	118	На плечі раптом навалюється тягар.
resg08_08.ks	*start	119	І завтра побачення…
resg08_08.ks	*start	120	І завтра…
resg08_09.ks	*start	0	А, туттуру♪ З поверненнярін.
resg08_09.ks	*start	1	Здохніть, норміси.
resg08_09.ks	*start	2	Це ж треба — у восьмикласника Окаріна раптом дівчина. Це вже не просто «<tips,274,кусень не лізе>» — це значно гірше…
resg08_09.ks	*start	3	І як побачення з Рюкою-чан?
resg08_09.ks	*start	4	Ну… якось воно… рівень я пройшов, мабуть.
resg08_09.ks	*start	5	А може, й ні.
resg08_09.ks	*dummy1	0	Слухай, слухай, а на КоміМа післязавтра — може, ти з Рюкою-чан підете як косплей-парочка?
resg08_09.ks	*dummy2	0	Окаріне, і ти теж її попроси, як її хлопець, добре?
resg08_09.ks	*dummy2	1	Маюші її вже стільки просила — а вона нізащо не хоче косплеїти.
resg08_09.ks	*dummy2	2	А якщо попросить закоханий Окарін, вона одразу й розтане, я певна!
resg08_09.ks	*dummy2	3	Відмовляюсь.
resg08_09.ks	*dummy2	4	Ееее? Чому-у?
resg08_09.ks	*dummy2	5	Бо КоміМа — п'ятнадцятого.
resg08_09.ks	*dummy2	6	А Маюрі має померти ввечері п'ятнадцятого.
resg08_09.ks	*dummy2	7	І з яким обличчям я маю косплеїти на тій КоміМа…
resg08_09.ks	*dummy3	0	Якщо чесно, я взагалі не розумію, що цікавого в побаченнях.
resg08_09.ks	*dummy3	1	Гех?! Окаріне, ти, гад, оце щойно образив усіх незайманців світу! Вибачайся! Вибачайся перед незайманцями!
